A;MktCoupons;OriginAirportID;DestAirportID;DestAirportID;ID_C;MktFare
5085;1;Banglore;Delhi;Delhi;5;6478
5086;1;Mumbai;Hyderabad;Hyderabad;9;2385
5087;1;Delhi;Cochin;Cochin;7;9385
5088;1;Banglore;Delhi;Delhi;3;5048
5089;1;Delhi;Cochin;Cochin;4;5058
5090;1;Delhi;Cochin;Cochin;8;11269
5091;1;Delhi;Cochin;Cochin;7;7363
5092;1;Delhi;Cochin;Cochin;2;11762
5093;1;Delhi;Cochin;Cochin;5;15764
5094;1;Delhi;Cochin;Cochin;5;10262
5095;1;Delhi;Cochin;Cochin;5;10919
5096;1;Delhi;Cochin;Cochin;5;10262
5097;1;Kolkata;Banglore;Banglore;2;11883
5098;1;Kolkata;Banglore;Banglore;9;3847
5099;1;Mumbai;Hyderabad;Hyderabad;5;5678
5100;1;Kolkata;Banglore;Banglore;11;8662
5101;1;Delhi;Cochin;Cochin;5;12898
5102;1;Banglore;Delhi;Delhi;9;4423
5103;1;Delhi;Cochin;Cochin;2;8991
5104;1;Delhi;Cochin;Cochin;9;5409
5105;1;Delhi;Cochin;Cochin;4;6442
5106;1;Kolkata;Banglore;Banglore;2;9941
5107;1;Delhi;Cochin;Cochin;4;6494
5108;1;Delhi;Cochin;Cochin;7;7198
5109;1;Banglore;New Delhi;New Delhi;9;7110
5110;1;Banglore;New Delhi;New Delhi;5;11087
5111;1;Kolkata;Banglore;Banglore;4;4804
5112;1;Banglore;Delhi;Delhi;4;4823
5113;1;Kolkata;Banglore;Banglore;5;14151
5114;1;Delhi;Cochin;Cochin;7;10791
5115;1;Kolkata;Banglore;Banglore;11;7980
5116;1;Delhi;Cochin;Cochin;2;6587
5117;1;Chennai;Kolkata;Kolkata;11;3687
5118;1;Delhi;Cochin;Cochin;2;13307
5119;1;Mumbai;Hyderabad;Hyderabad;2;2050
5120;1;Delhi;Cochin;Cochin;7;10197
5121;1;Banglore;Delhi;Delhi;11;4668
5122;1;Banglore;Delhi;Delhi;4;4990
5123;1;Mumbai;Hyderabad;Hyderabad;4;4049
5124;1;Delhi;Cochin;Cochin;7;7933
5125;1;Mumbai;Hyderabad;Hyderabad;4;4049
5126;1;Delhi;Cochin;Cochin;5;6645
5127;1;Mumbai;Hyderabad;Hyderabad;5;8040
5128;1;Delhi;Cochin;Cochin;7;8098
5129;1;Delhi;Cochin;Cochin;5;10262
5130;1;Banglore;New Delhi;New Delhi;5;12284
5131;1;Delhi;Cochin;Cochin;5;10262
5132;1;Banglore;Delhi;Delhi;4;4990
5133;1;Banglore;New Delhi;New Delhi;2;12568
5134;1;Kolkata;Banglore;Banglore;5;11841
5135;1;Delhi;Cochin;Cochin;5;18371
5136;1;Banglore;New Delhi;New Delhi;9;23267
5137;1;Kolkata;Banglore;Banglore;5;13067
5138;1;Chennai;Kolkata;Kolkata;4;5277
5139;1;Delhi;Cochin;Cochin;2;13879
5140;1;Kolkata;Banglore;Banglore;4;4174
5141;1;Delhi;Cochin;Cochin;2;10178
5142;1;Delhi;Cochin;Cochin;5;13882
5143;1;Banglore;Delhi;Delhi;11;4878
5144;1;Banglore;Delhi;Delhi;11;4668
5145;1;Kolkata;Banglore;Banglore;5;10844
5146;1;Delhi;Cochin;Cochin;7;7005
5147;1;Delhi;Cochin;Cochin;5;12898
5148;1;Delhi;Cochin;Cochin;2;9929
5149;1;Delhi;Cochin;Cochin;5;14714
5150;1;Delhi;Cochin;Cochin;2;6094
5151;1;Banglore;New Delhi;New Delhi;5;16736
5152;1;Banglore;Delhi;Delhi;5;7229
5153;1;Delhi;Cochin;Cochin;7;8882
5154;1;Delhi;Cochin;Cochin;7;10197
5155;1;Kolkata;Banglore;Banglore;4;4804
5156;1;Delhi;Cochin;Cochin;4;13628
5157;1;Delhi;Cochin;Cochin;11;6216
5158;1;Delhi;Cochin;Cochin;2;7480
5159;1;Kolkata;Banglore;Banglore;2;11936
5160;1;Chennai;Kolkata;Kolkata;9;3859
5161;1;Kolkata;Banglore;Banglore;5;8586
5162;1;Banglore;New Delhi;New Delhi;11;21730
5163;1;Delhi;Cochin;Cochin;4;6628
5164;1;Kolkata;Banglore;Banglore;2;10151
5165;1;Kolkata;Banglore;Banglore;5;11467
5166;1;Delhi;Cochin;Cochin;4;7010
5167;1;Banglore;Delhi;Delhi;5;7229
5168;1;Banglore;New Delhi;New Delhi;4;8033
5169;1;Banglore;Delhi;Delhi;5;7229
5170;1;Kolkata;Banglore;Banglore;4;6911
5171;1;Delhi;Cochin;Cochin;5;14300
5172;1;Kolkata;Banglore;Banglore;2;13033
5173;1;Banglore;Delhi;Delhi;4;3943
5174;1;Banglore;New Delhi;New Delhi;9;6205
5175;1;Delhi;Cochin;Cochin;4;14871
5176;1;Mumbai;Hyderabad;Hyderabad;5;5678
5177;1;Delhi;Cochin;Cochin;7;16108
5178;1;Banglore;New Delhi;New Delhi;5;17261
5179;1;Banglore;Delhi;Delhi;9;3311
5180;1;Kolkata;Banglore;Banglore;4;4174
5181;1;Banglore;Delhi;Delhi;4;4823
5182;1;Banglore;New Delhi;New Delhi;2;8425
5183;1;Banglore;Delhi;Delhi;5;7229
5184;1;Delhi;Cochin;Cochin;3;5281
5185;1;Delhi;Cochin;Cochin;5;17549
5186;1;Delhi;Cochin;Cochin;7;13797
5187;1;Banglore;Delhi;Delhi;4;4823
5188;1;Delhi;Cochin;Cochin;2;7258
5189;1;Delhi;Cochin;Cochin;7;18192
5190;1;Kolkata;Banglore;Banglore;2;13899
5191;1;Kolkata;Banglore;Banglore;5;10844
5192;1;Kolkata;Banglore;Banglore;5;14151
5193;1;Delhi;Cochin;Cochin;7;15147
5194;1;Banglore;Delhi;Delhi;3;3898
5195;1;Delhi;Cochin;Cochin;4;6818
5196;1;Kolkata;Banglore;Banglore;5;14781
5197;1;Kolkata;Banglore;Banglore;1;5192
5198;1;Delhi;Cochin;Cochin;5;14441
5199;1;Kolkata;Banglore;Banglore;5;14151
5200;1;Kolkata;Banglore;Banglore;4;4226
5201;1;Delhi;Cochin;Cochin;2;13381
5202;1;Delhi;Cochin;Cochin;7;10678
5203;1;Delhi;Cochin;Cochin;5;12242
5204;1;Mumbai;Hyderabad;Hyderabad;5;4995
5205;1;Delhi;Cochin;Cochin;5;10262
5206;1;Kolkata;Banglore;Banglore;9;3841
5207;1;Kolkata;Banglore;Banglore;5;9663
5208;1;Kolkata;Banglore;Banglore;4;5224
5209;1;Delhi;Cochin;Cochin;7;14533
5210;1;Mumbai;Hyderabad;Hyderabad;9;2017
5211;1;Banglore;Delhi;Delhi;5;5769
5212;1;Delhi;Cochin;Cochin;7;11622
5213;1;Banglore;Delhi;Delhi;4;4823
5214;1;Banglore;New Delhi;New Delhi;5;7832
5215;1;Delhi;Cochin;Cochin;7;9001
5216;1;Mumbai;Hyderabad;Hyderabad;4;2754
5217;1;Banglore;Delhi;Delhi;5;7229
5218;1;Delhi;Cochin;Cochin;4;6937
5219;1;Kolkata;Banglore;Banglore;2;13033
5220;1;Banglore;Delhi;Delhi;9;3625
5221;1;Delhi;Cochin;Cochin;5;13292
5222;1;Banglore;New Delhi;New Delhi;2;12778
5223;1;Kolkata;Banglore;Banglore;9;3841
5224;1;Mumbai;Hyderabad;Hyderabad;4;2227
5225;1;Kolkata;Banglore;Banglore;9;6171
5226;1;Kolkata;Banglore;Banglore;2;10676
5227;1;Delhi;Cochin;Cochin;5;13014
5228;1;Mumbai;Hyderabad;Hyderabad;4;2754
5229;1;Delhi;Cochin;Cochin;2;8367
5230;1;Delhi;Cochin;Cochin;5;5177
5231;1;Kolkata;Banglore;Banglore;9;4174
5232;1;Delhi;Cochin;Cochin;7;9794
5233;1;Delhi;Cochin;Cochin;7;10486
5234;1;Delhi;Cochin;Cochin;7;15058
5235;1;Kolkata;Banglore;Banglore;4;4804
5236;1;Delhi;Cochin;Cochin;5;17024
5237;1;Kolkata;Banglore;Banglore;3;8855
5238;1;Delhi;Cochin;Cochin;2;8372
5239;1;Mumbai;Hyderabad;Hyderabad;5;4050
5240;1;Banglore;Delhi;Delhi;5;7229
5241;1;Mumbai;Hyderabad;Hyderabad;9;2385
5242;1;Banglore;Delhi;Delhi;3;3898
5243;1;Banglore;New Delhi;New Delhi;4;6860
5244;1;Delhi;Cochin;Cochin;9;6749
5245;1;Kolkata;Banglore;Banglore;2;15107
5246;1;Delhi;Cochin;Cochin;5;10368
5247;1;Banglore;New Delhi;New Delhi;5;7832
5248;1;Mumbai;Hyderabad;Hyderabad;9;2385
5249;1;Kolkata;Banglore;Banglore;4;4804
5250;1;Delhi;Cochin;Cochin;2;8236
5251;1;Delhi;Cochin;Cochin;4;6416
5252;1;Delhi;Cochin;Cochin;5;10262
5253;1;Delhi;Cochin;Cochin;5;14714
5254;1;Kolkata;Banglore;Banglore;9;7646
5255;1;Delhi;Cochin;Cochin;2;7480
5256;1;Chennai;Kolkata;Kolkata;11;11982
5257;1;Delhi;Cochin;Cochin;7;8309
5258;1;Delhi;Cochin;Cochin;5;13344
5259;1;Kolkata;Banglore;Banglore;2;4227
5260;1;Delhi;Cochin;Cochin;2;9706
5261;1;Mumbai;Hyderabad;Hyderabad;9;2017
5262;1;Delhi;Cochin;Cochin;4;6442
5263;1;Banglore;Delhi;Delhi;5;8016
5264;1;Delhi;Cochin;Cochin;4;5298
5265;1;Banglore;Delhi;Delhi;11;4878
5266;1;Delhi;Cochin;Cochin;5;10262
5267;1;Kolkata;Banglore;Banglore;4;4176
5268;1;Delhi;Cochin;Cochin;4;5883
5269;1;Delhi;Cochin;Cochin;7;12717
5270;1;Chennai;Kolkata;Kolkata;4;3850
5271;1;Chennai;Kolkata;Kolkata;4;3597
5272;1;Mumbai;Hyderabad;Hyderabad;9;2175
5273;1;Banglore;Delhi;Delhi;1;7080
5274;1;Kolkata;Banglore;Banglore;5;8849
5275;1;Kolkata;Banglore;Banglore;5;9899
5276;1;Banglore;Delhi;Delhi;11;4878
5277;1;Delhi;Cochin;Cochin;7;7787
5278;1;Chennai;Kolkata;Kolkata;9;3597
5279;1;Delhi;Cochin;Cochin;3;5281
5280;1;Kolkata;Banglore;Banglore;11;9345
5281;1;Delhi;Cochin;Cochin;4;6442
5282;1;Delhi;Cochin;Cochin;4;6838
5283;1;Chennai;Kolkata;Kolkata;9;3597
5284;1;Mumbai;Hyderabad;Hyderabad;9;3173
5285;1;Delhi;Cochin;Cochin;7;13377
5286;1;Kolkata;Banglore;Banglore;5;9314
5287;1;Delhi;Cochin;Cochin;7;9856
5288;1;Delhi;Cochin;Cochin;2;8372
5289;1;Kolkata;Banglore;Banglore;5;7064
5290;1;Kolkata;Banglore;Banglore;4;4804
5291;1;Delhi;Cochin;Cochin;5;13029
5292;1;Delhi;Cochin;Cochin;4;7640
5293;1;Banglore;New Delhi;New Delhi;5;22270
5294;1;Banglore;Delhi;Delhi;2;4441
5295;1;Delhi;Cochin;Cochin;5;12898
5296;1;Kolkata;Banglore;Banglore;5;7064
5297;1;Kolkata;Banglore;Banglore;5;10844
5298;1;Kolkata;Banglore;Banglore;9;4174
5299;1;Kolkata;Banglore;Banglore;5;8529
5300;1;Banglore;Delhi;Delhi;4;3625
5301;1;Banglore;Delhi;Delhi;4;3419
5302;1;Chennai;Kolkata;Kolkata;4;3850
5303;1;Kolkata;Banglore;Banglore;2;12802
5304;1;Delhi;Cochin;Cochin;9;9748
5305;1;Delhi;Cochin;Cochin;4;6104
5306;1;Banglore;Delhi;Delhi;4;3943
5307;1;Delhi;Cochin;Cochin;4;7514
5308;1;Banglore;New Delhi;New Delhi;5;18308
5309;1;Mumbai;Hyderabad;Hyderabad;2;17327
5310;1;Delhi;Cochin;Cochin;2;8892
5311;1;Delhi;Cochin;Cochin;7;9794
5312;1;Banglore;Delhi;Delhi;4;4423
5313;1;Kolkata;Banglore;Banglore;5;10844
5314;1;Delhi;Cochin;Cochin;5;15554
5315;1;Chennai;Kolkata;Kolkata;11;11982
5316;1;Mumbai;Hyderabad;Hyderabad;4;4049
5317;1;Kolkata;Banglore;Banglore;4;5618
5318;1;Delhi;Cochin;Cochin;2;13591
5319;1;Delhi;Cochin;Cochin;7;9508
5320;1;Chennai;Kolkata;Kolkata;9;3543
5321;1;Banglore;Delhi;Delhi;5;7229
5322;1;Banglore;Delhi;Delhi;11;4668
5323;1;Kolkata;Banglore;Banglore;5;14388
5324;1;Kolkata;Banglore;Banglore;5;10844
5325;1;Delhi;Cochin;Cochin;2;7690
5326;1;Kolkata;Banglore;Banglore;5;13067
5327;1;Mumbai;Hyderabad;Hyderabad;9;1965
5328;1;Delhi;Cochin;Cochin;5;16289
5329;1;Kolkata;Banglore;Banglore;2;10203
5330;1;Kolkata;Banglore;Banglore;5;15149
5331;1;Kolkata;Banglore;Banglore;11;9345
5332;1;Mumbai;Hyderabad;Hyderabad;9;2017
5333;1;Kolkata;Banglore;Banglore;11;9345
5334;1;Kolkata;Banglore;Banglore;2;6528
5335;1;Delhi;Cochin;Cochin;7;15603
5336;1;Delhi;Cochin;Cochin;5;13376
5337;1;Delhi;Cochin;Cochin;9;5583
5338;1;Delhi;Cochin;Cochin;5;10577
5339;1;Delhi;Cochin;Cochin;2;10651
5340;1;Kolkata;Banglore;Banglore;5;7594
5341;1;Kolkata;Banglore;Banglore;1;6857
5342;1;Banglore;Delhi;Delhi;4;4423
5343;1;Delhi;Cochin;Cochin;5;13344
5344;1;Banglore;Delhi;Delhi;9;3971
5345;1;Delhi;Cochin;Cochin;5;18371
5346;1;Delhi;Cochin;Cochin;5;6643
5347;1;Delhi;Cochin;Cochin;7;15077
5348;1;Banglore;Delhi;Delhi;2;6121
5349;1;Mumbai;Hyderabad;Hyderabad;9;5755
5350;1;Delhi;Cochin;Cochin;2;4487
5351;1;Delhi;Cochin;Cochin;9;5158
5352;1;Kolkata;Banglore;Banglore;5;8586
5353;1;Mumbai;Hyderabad;Hyderabad;2;3100
5354;1;Mumbai;Hyderabad;Hyderabad;5;3210
5355;1;Delhi;Cochin;Cochin;5;12373
5356;1;Delhi;Cochin;Cochin;7;15135
5357;1;Delhi;Cochin;Cochin;5;13292
5358;1;Mumbai;Hyderabad;Hyderabad;9;2017
5359;1;Delhi;Cochin;Cochin;5;10919
5360;1;Mumbai;Hyderabad;Hyderabad;11;12395
5361;1;Chennai;Kolkata;Kolkata;9;3543
5362;1;Mumbai;Hyderabad;Hyderabad;5;2228
5363;1;Delhi;Cochin;Cochin;2;8236
5364;1;Delhi;Cochin;Cochin;1;11410
5365;1;Delhi;Cochin;Cochin;5;15129
5366;1;Kolkata;Banglore;Banglore;3;3514
5367;1;Kolkata;Banglore;Banglore;5;13469
5368;1;Banglore;Delhi;Delhi;4;3943
5369;1;Banglore;New Delhi;New Delhi;11;7608
5370;1;Banglore;Delhi;Delhi;2;6961
5371;1;Delhi;Cochin;Cochin;7;12042
5372;1;Banglore;New Delhi;New Delhi;6;62427
5373;1;Banglore;New Delhi;New Delhi;2;9586
5374;1;Chennai;Kolkata;Kolkata;9;3543
5375;1;Delhi;Cochin;Cochin;5;13882
5376;1;Kolkata;Banglore;Banglore;5;8781
5377;1;Kolkata;Banglore;Banglore;1;5192
5378;1;Delhi;Cochin;Cochin;4;6442
5379;1;Delhi;Cochin;Cochin;5;15554
5380;1;Kolkata;Banglore;Banglore;5;10844
5381;1;Mumbai;Hyderabad;Hyderabad;4;2754
5382;1;Delhi;Cochin;Cochin;7;14067
5383;1;Delhi;Cochin;Cochin;3;5140
5384;1;Delhi;Cochin;Cochin;4;8330
5385;1;Mumbai;Hyderabad;Hyderabad;5;5678
5386;1;Banglore;New Delhi;New Delhi;5;11087
5387;1;Banglore;New Delhi;New Delhi;3;18558
5388;1;Mumbai;Hyderabad;Hyderabad;4;16000
5389;1;Banglore;Delhi;Delhi;9;3573
5390;1;Delhi;Cochin;Cochin;7;7670
5391;1;Delhi;Cochin;Cochin;5;12819
5392;1;Banglore;Delhi;Delhi;11;4878
5393;1;Delhi;Cochin;Cochin;5;11507
5394;1;Delhi;Cochin;Cochin;1;8759
5395;1;Delhi;Cochin;Cochin;5;10262
5396;1;Delhi;Cochin;Cochin;2;10975
5397;1;Delhi;Cochin;Cochin;5;10262
5398;1;Delhi;Cochin;Cochin;7;6007
5399;1;Chennai;Kolkata;Kolkata;4;3858
5400;1;Delhi;Cochin;Cochin;4;6412
5401;1;Kolkata;Banglore;Banglore;2;6245
5402;1;Delhi;Cochin;Cochin;2;9968
5403;1;Delhi;Cochin;Cochin;7;18260
5404;1;Banglore;New Delhi;New Delhi;4;8855
5405;1;Kolkata;Banglore;Banglore;5;10844
5406;1;Chennai;Kolkata;Kolkata;9;3597
5407;1;Kolkata;Banglore;Banglore;5;13067
5408;1;Banglore;New Delhi;New Delhi;5;13817
5409;1;Banglore;New Delhi;New Delhi;2;11602
5410;1;Kolkata;Banglore;Banglore;5;13941
5411;1;Kolkata;Banglore;Banglore;5;14151
5412;1;Banglore;Delhi;Delhi;4;3943
5413;1;Kolkata;Banglore;Banglore;5;10844
5414;1;Mumbai;Hyderabad;Hyderabad;9;2753
5415;1;Delhi;Cochin;Cochin;5;14714
5416;1;Delhi;Cochin;Cochin;7;9646
5417;1;Delhi;Cochin;Cochin;5;15554
5418;1;Banglore;New Delhi;New Delhi;2;13261
5419;1;Banglore;New Delhi;New Delhi;5;11087
5420;1;Delhi;Cochin;Cochin;5;11507
5421;1;Delhi;Cochin;Cochin;7;9424
5422;1;Banglore;Delhi;Delhi;3;4937
5423;1;Banglore;Delhi;Delhi;9;3257
5424;1;Banglore;Delhi;Delhi;4;4823
5425;1;Chennai;Kolkata;Kolkata;4;5277
5426;1;Kolkata;Banglore;Banglore;9;3873
5427;1;Kolkata;Banglore;Banglore;5;10844
5428;1;Delhi;Cochin;Cochin;7;7198
5429;1;Delhi;Cochin;Cochin;2;6094
5430;1;Banglore;Delhi;Delhi;4;3943
5431;1;Banglore;Delhi;Delhi;4;3943
5432;1;Kolkata;Banglore;Banglore;5;12681
5433;1;Banglore;Delhi;Delhi;11;5613
5434;1;Kolkata;Banglore;Banglore;9;3873
5435;1;Delhi;Cochin;Cochin;5;12898
5436;1;Delhi;Cochin;Cochin;5;15129
5437;1;Chennai;Kolkata;Kolkata;9;3911
5438;1;Delhi;Cochin;Cochin;4;6015
5439;1;Banglore;New Delhi;New Delhi;5;54826
5440;1;Delhi;Cochin;Cochin;4;5073
5441;1;Chennai;Kolkata;Kolkata;4;4326
5442;1;Delhi;Cochin;Cochin;2;9443
5443;1;Mumbai;Hyderabad;Hyderabad;5;8040
5444;1;Banglore;Delhi;Delhi;5;7229
5445;1;Banglore;Delhi;Delhi;4;3943
5446;1;Banglore;New Delhi;New Delhi;2;14195
5447;1;Delhi;Cochin;Cochin;5;13292
5448;1;Kolkata;Banglore;Banglore;4;4174
5449;1;Banglore;New Delhi;New Delhi;5;16736
5450;1;Banglore;Delhi;Delhi;5;5198
5451;1;Delhi;Cochin;Cochin;7;15058
5452;1;Delhi;Cochin;Cochin;4;5073
5453;1;Delhi;Cochin;Cochin;7;10197
5454;1;Chennai;Kolkata;Kolkata;9;3543
5455;1;Banglore;Delhi;Delhi;5;7229
5456;1;Delhi;Cochin;Cochin;2;10966
5457;1;Kolkata;Banglore;Banglore;5;11134
5458;1;Kolkata;Banglore;Banglore;1;3807
5459;1;Banglore;Delhi;Delhi;2;5228
5460;1;Chennai;Kolkata;Kolkata;4;3597
5461;1;Banglore;Delhi;Delhi;1;4483
5462;1;Delhi;Cochin;Cochin;5;10262
5463;1;Delhi;Cochin;Cochin;9;5158
5464;1;Banglore;New Delhi;New Delhi;2;6010
5465;1;Delhi;Cochin;Cochin;5;13376
5466;1;Delhi;Cochin;Cochin;5;11543
5467;1;Delhi;Cochin;Cochin;7;15342
5468;1;Banglore;New Delhi;New Delhi;9;6309
5469;1;Banglore;Delhi;Delhi;11;5823
5470;1;Banglore;New Delhi;New Delhi;11;5403
5471;1;Kolkata;Banglore;Banglore;9;3873
5472;1;Delhi;Cochin;Cochin;5;12898
5473;1;Delhi;Cochin;Cochin;4;6979
5474;1;Kolkata;Banglore;Banglore;2;13437
5475;1;Delhi;Cochin;Cochin;5;6017
5476;1;Delhi;Cochin;Cochin;5;14053
5477;1;Chennai;Kolkata;Kolkata;4;7295
5478;1;Kolkata;Banglore;Banglore;5;13044
5479;1;Banglore;Delhi;Delhi;5;4030
5480;1;Banglore;New Delhi;New Delhi;2;13942
5481;1;Kolkata;Banglore;Banglore;5;14781
5482;1;Banglore;New Delhi;New Delhi;9;3579
5483;1;Delhi;Cochin;Cochin;2;10231
5484;1;Delhi;Cochin;Cochin;4;5530
5485;1;Kolkata;Banglore;Banglore;5;10844
5486;1;Delhi;Cochin;Cochin;2;8372
5487;1;Delhi;Cochin;Cochin;5;16289
5488;1;Delhi;Cochin;Cochin;2;11701
5489;1;Delhi;Cochin;Cochin;8;11269
5490;1;Delhi;Cochin;Cochin;7;9385
5491;1;Kolkata;Banglore;Banglore;5;14151
5492;1;Banglore;Delhi;Delhi;5;4544
5493;1;Banglore;New Delhi;New Delhi;5;11087
5494;1;Kolkata;Banglore;Banglore;4;5224
5495;1;Kolkata;Banglore;Banglore;4;4804
5496;1;Mumbai;Hyderabad;Hyderabad;2;6901
5497;1;Delhi;Cochin;Cochin;7;5999
5498;1;Banglore;Delhi;Delhi;11;5403
5499;1;Delhi;Cochin;Cochin;5;13014
5500;1;Mumbai;Hyderabad;Hyderabad;5;4995
5501;1;Kolkata;Banglore;Banglore;5;13941
5502;1;Delhi;Cochin;Cochin;5;11507
5503;1;Delhi;Cochin;Cochin;7;12192
5504;1;Delhi;Cochin;Cochin;7;7198
5505;1;Delhi;Cochin;Cochin;4;5000
5506;1;Kolkata;Banglore;Banglore;9;3841
5507;1;Delhi;Cochin;Cochin;5;12347
5508;1;Chennai;Kolkata;Kolkata;11;11982
5509;1;Delhi;Cochin;Cochin;5;13029
5510;1;Banglore;New Delhi;New Delhi;5;16736
5511;1;Kolkata;Banglore;Banglore;4;4174
5512;1;Kolkata;Banglore;Banglore;9;3841
5513;1;Delhi;Cochin;Cochin;5;17024
5514;1;Banglore;Delhi;Delhi;4;3943
5515;1;Delhi;Cochin;Cochin;4;6442
5516;1;Delhi;Cochin;Cochin;2;11762
5517;1;Kolkata;Banglore;Banglore;9;4174
5518;1;Kolkata;Banglore;Banglore;4;4804
5519;1;Delhi;Cochin;Cochin;7;13377
5520;1;Banglore;Delhi;Delhi;5;7229
5521;1;Banglore;New Delhi;New Delhi;4;8855
5522;1;Delhi;Cochin;Cochin;7;7741
5523;1;Banglore;New Delhi;New Delhi;5;22270
5524;1;Delhi;Cochin;Cochin;7;7740
5525;1;Kolkata;Banglore;Banglore;2;14960
5526;1;Delhi;Cochin;Cochin;5;12032
5527;1;Mumbai;Hyderabad;Hyderabad;2;5462
5528;1;Delhi;Cochin;Cochin;5;12347
5529;1;Chennai;Kolkata;Kolkata;2;3145
5530;1;Banglore;New Delhi;New Delhi;5;7832
5531;1;Kolkata;Banglore;Banglore;4;4804
5532;1;Delhi;Cochin;Cochin;4;10482
5533;1;Delhi;Cochin;Cochin;5;12373
5534;1;Delhi;Cochin;Cochin;7;10478
5535;1;Delhi;Cochin;Cochin;5;13029
5536;1;Delhi;Cochin;Cochin;2;6482
5537;1;Delhi;Cochin;Cochin;5;15554
5538;1;Delhi;Cochin;Cochin;7;11789
5539;1;Kolkata;Banglore;Banglore;4;9413
5540;1;Kolkata;Banglore;Banglore;2;7662
5541;1;Delhi;Cochin;Cochin;7;7888
5542;1;Kolkata;Banglore;Banglore;1;5192
5543;1;Delhi;Cochin;Cochin;7;6007
5544;1;Delhi;Cochin;Cochin;5;12898
5545;1;Banglore;New Delhi;New Delhi;2;11885
5546;1;Kolkata;Banglore;Banglore;11;14360
5547;1;Kolkata;Banglore;Banglore;2;14330
5548;1;Delhi;Cochin;Cochin;7;6076
5549;1;Kolkata;Banglore;Banglore;9;4622
5550;1;Kolkata;Banglore;Banglore;5;14388
5551;1;Delhi;Cochin;Cochin;7;9794
5552;1;Kolkata;Banglore;Banglore;4;4804
5553;1;Kolkata;Banglore;Banglore;5;9663
5554;1;Delhi;Cochin;Cochin;3;5842
5555;1;Delhi;Cochin;Cochin;7;15603
5556;1;Kolkata;Banglore;Banglore;4;5618
5557;1;Kolkata;Banglore;Banglore;4;6565
5558;1;Delhi;Cochin;Cochin;9;5221
5559;1;Delhi;Cochin;Cochin;5;10368
5560;1;Delhi;Cochin;Cochin;2;7480
5561;1;Delhi;Cochin;Cochin;5;13882
5562;1;Delhi;Cochin;Cochin;4;6442
5563;1;Banglore;Delhi;Delhi;4;4823
5564;1;Kolkata;Banglore;Banglore;9;3873
5565;1;Kolkata;Banglore;Banglore;5;12121
5566;1;Banglore;Delhi;Delhi;4;4423
5567;1;Kolkata;Banglore;Banglore;2;5510
5568;1;Banglore;Delhi;Delhi;5;7229
5569;1;Delhi;Cochin;Cochin;5;10577
5570;1;Mumbai;Hyderabad;Hyderabad;5;8040
5571;1;Delhi;Cochin;Cochin;5;14714
5572;1;Banglore;Delhi;Delhi;5;7229
5573;1;Delhi;Cochin;Cochin;7;6653
5574;1;Delhi;Cochin;Cochin;4;6442
5575;1;Kolkata;Banglore;Banglore;4;4804
5576;1;Delhi;Cochin;Cochin;2;9417
5577;1;Kolkata;Banglore;Banglore;5;10844
5578;1;Banglore;Delhi;Delhi;5;7229
5579;1;Delhi;Cochin;Cochin;5;15400
5580;1;Delhi;Cochin;Cochin;4;6416
5581;1;Banglore;Delhi;Delhi;2;5176
5582;1;Delhi;Cochin;Cochin;4;9264
5583;1;Delhi;Cochin;Cochin;7;13587
5584;1;Chennai;Kolkata;Kolkata;9;3597
5585;1;Banglore;Delhi;Delhi;1;4282
5586;1;Mumbai;Hyderabad;Hyderabad;5;4995
5587;1;Kolkata;Banglore;Banglore;4;4804
5588;1;Kolkata;Banglore;Banglore;5;10844
5589;1;Delhi;Cochin;Cochin;5;14714
5590;1;Kolkata;Banglore;Banglore;5;14571
5591;1;Banglore;New Delhi;New Delhi;5;7832
5592;1;Kolkata;Banglore;Banglore;5;11467
5593;1;Kolkata;Banglore;Banglore;5;10953
5594;1;Kolkata;Banglore;Banglore;4;4148
5595;1;Kolkata;Banglore;Banglore;9;3873
5596;1;Banglore;Delhi;Delhi;4;3943
5597;1;Delhi;Cochin;Cochin;1;6151
5598;1;Mumbai;Hyderabad;Hyderabad;11;12080
5599;1;Kolkata;Banglore;Banglore;5;13584
5600;1;Delhi;Cochin;Cochin;4;6979
5601;1;Banglore;New Delhi;New Delhi;1;4482
5602;1;Kolkata;Banglore;Banglore;4;6284
5603;1;Kolkata;Banglore;Banglore;4;4226
5604;1;Delhi;Cochin;Cochin;4;6442
5605;1;Delhi;Cochin;Cochin;5;12373
5606;1;Banglore;New Delhi;New Delhi;5;11297
5607;1;Kolkata;Banglore;Banglore;2;14083
5608;1;Delhi;Cochin;Cochin;5;7202
5609;1;Delhi;Cochin;Cochin;7;11667
5610;1;Kolkata;Banglore;Banglore;5;10844
5611;1;Banglore;New Delhi;New Delhi;2;5932
5612;1;Delhi;Cochin;Cochin;7;9001
5613;1;Kolkata;Banglore;Banglore;5;13469
5614;1;Mumbai;Hyderabad;Hyderabad;4;2227
5615;1;Delhi;Cochin;Cochin;4;5636
5616;1;Delhi;Cochin;Cochin;7;15965
5617;1;Delhi;Cochin;Cochin;4;5054
5618;1;Delhi;Cochin;Cochin;7;5999
5619;1;Banglore;Delhi;Delhi;4;4823
5620;1;Kolkata;Banglore;Banglore;9;8479
5621;1;Kolkata;Banglore;Banglore;11;8452
5622;1;Delhi;Cochin;Cochin;5;14924
5623;1;Delhi;Cochin;Cochin;2;10441
